acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
pulmonary fibrosis	0.208094086255338	1	1	1	1	7.17939143545468e-60	0.0157251696065693	1	1	1	1	0.486680119993966	0.0688882776192423	1.16774140016044e-24	0.0164887750208626	0.214002839522527	0.999999978916914	5.53601085768636e-06	5.53601085768636e-06	5.53601085768636e-06	5.53601085768636e-06	5.53601085768636e-06	4.75824426512625e-23	4.75824426512625e-23	0.000146857166508504	0.000146857166508504	0.000146857166508504	0.965659667829454	0.999680813541834	1	2.92548187391305e-17	1	0.750454244043775	0.750454244043775	0.750454244043775	1	0.487602415829138	0.0174570752247935	1	1	0.648167151934135	0.999999874040442	0.0233960201289915	1	0.383375432044664	1	1	1	1	0.00533807681869148	0.00533807681869148	0.00533807681869148	0.00533807681869148	1	1	0.000437140726181181	1	2.16465930940799e-13	1	1	1	1	1	1	0.606181223356956	0.999999874040442	0.155061330825056	0.00384564504698528	1	0.999980926620905	0.999980926620905	1	1	0.997784248170001	1	0.0187112998803049	8.39516345413446e-320	0.792976483315788	2.16902594163352e-24	2.16902594163352e-24	0.99837261791965	0.99837261791965	0.99837261791965	1	1.26617530894406e-11	0.508250833752668	4.06536864170441e-09	1	1.26617530894406e-11	1.26617530894406e-11	0.508250833752668	1	4.06536864170441e-09	1	0.288823313941029	1	2.92548187391305e-17	0.155061330825056	5.53601085768636e-06	0.288823313941029	0.000832458474017063	1	0.464559745174077	1	1	1.88277060688313e-148	1	0.999999940031628	0.153420530082393	0.0193096487603391	0.615749981913489	1	0.265457574014375	1	8.39516345413446e-320	1	8.39516345413446e-320	1	1	0.887360943606249	1	0.988768364458701	0.60479494395726	4.86150294329596e-308	0.995679659383763	1	1	1	2.92548187391305e-17	1	0.999999999992526	0.999999999998897	1	0.00533807681869148	4.86150294329596e-308	1	1	1	1	1	1	0.0616070707611944	1	1	1	1	1	1	1.09415498743961e-07	0.1963206153265	1.32522499073987e-29	1	1	0.00711130711459813	1	1	0.740507082920671
purpura, thrombocytopenic, idiopathic	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.70415959556349e-05	6.70415959556349e-05	6.70415959556349e-05	6.70415959556349e-05	6.70415959556349e-05	6.87956669715252e-44	6.87956669715252e-44	1.61249343600978e-16	1.61249343600978e-16	1.61249343600978e-16	0.00061256044434815	1	1	0.999930016639026	1	8.31925690089079e-08	8.31925690089079e-08	8.31925690089079e-08	1	1	1	1	1	1	0.876570298556907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.876570298556907	1	1	1	1	1	1	1	1	1	1.15410839238615e-63	0.0231338156742951	1	0.946614151938381	0.946614151938381	1	1	1	1	0.172848176927903	0.171875894103954	1.16961065592881e-57	1	0.172848176927903	0.172848176927903	0.171875894103954	1	1.16961065592881e-57	1	0.0865810583719012	1	0.999930016639026	1	6.70415959556349e-05	0.0865810583719012	1	1	0.000214688686044189	1	1	0.286070640718622	1	1	1	1	1	1	1	1	0.999999999999903	1	0.999999999999903	1	1	1	1	1	1	1	0.0542070120563746	1	1	1	0.999930016639026	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.176401174294113	1	2.54590110170791e-67	1	1	1	1	1	1
q fever	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000875708757543188	0.000875708757543188	0.000875708757543188	0.000875708757543188	0.000875708757543188	0.955674505484051	0.955674505484051	0.864433625405035	0.864433625405035	0.864433625405035	0.954845926667207	1	1	0.999945180711222	1	0.243100732318835	0.243100732318835	0.243100732318835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.995704850355329	9.58853762677523e-08	1	1	1	1	1	1	1	1	1	0.630368354524409	1	1	1	1	1	0.630368354524409	1	1	1	0.999945180711222	1	0.000875708757543188	1	1	1	1	1	1	0.889920447682252	1	1	1	1	0.195035955021737	1	1	1	0.998969576477506	1	0.998969576477506	1	1	1	1	0.638777315534619	1	1	0.821485581257162	1	1	1	0.999945180711222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999584066318613	1	1	1	1	1	1
respiration disorders	0.8667259920152	1	1	1	0.871492790098438	1.28619798429361e-08	1	1	1	1	0.999999999999999	0.999999742420919	0.999632949075595	0.0905852754826291	0.0882088912105394	0.999999971456863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99996559646791	0.989017296993951	0.842591023029929	1	0.999977317093872	0.99999897173394	1	1	0.609722398128471	1	0.869109915593587	1	1	1	1	1	1	1	1	1	1	1	0.219167628856246	1	0.0925570417698623	1	1	1	1	1	1	0.999999999999968	0.999999999723991	1	1	1	0.999998243222843	1	1	1	1	1	1	0.999496934836753	0.999496934836753	1	1	1	0.31903234131209	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999999968	1	1	0.999999999999133	1	1	1	0.999999999732757	1.01716861342416e-121	1	1	1	0.761943469033407	1	0.99994236277099	0.930392210767491	1	1	1	1	1	0.999999996296752	0.999999993565473	1	1	1	1.72066928946953e-25	1	1	1	1	1	1	1	1	0.998963310204841	1	1.72066928946953e-25	1	1	1	1	1	1	0.670561135807923	1	1	1	1	1	0.678625268573069	1	1	1	1	1	0.682439560835711	1	1	0.999999719465252
respiratory distress syndrome, adult	1	1	1	1	1	1.16192830482574e-08	1	1	1	1	1	0.981361232365607	0.0539511716342348	0.0150930981681229	1	1	0.999999984205522	0.027587601628911	0.027587601628911	0.027587601628911	0.027587601628911	0.027587601628911	0.99999999998698	0.99999999998698	0.997126719389123	0.997126719389123	0.997126719389123	0.999999999961789	1	1	0.99999999795381	1	1	1	1	1	0.194724503122669	1	1	1	1	0.999987882327674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999987882327674	1	0.996968301933954	1	0.999339213419958	0.999339213419958	1	1	0.994007608968301	1	0.999999999999987	9.19651259162811e-34	1	0.983869370302856	0.983869370302856	1	1	1	1	0.483171066708919	1	1.05631125779127e-09	1	0.483171066708919	0.483171066708919	1	1	1.05631125779127e-09	1	1	1	0.99999999795381	1	0.027587601628911	1	1	1	0.999999915153012	1	1	8.39516345413446e-320	1	1	1	0.00202408583160844	1	1	0.234333076157553	1	0.999999999999209	1	0.999999999999209	1	1	0.848904017043473	1	1	1	1.59695417461396e-62	1	1	1	1	0.99999999795381	1	1	0.999999999997773	1	1	1.59695417461396e-62	1	1	1	1	1	1	0.29297243461564	1	1	1	1	1	1	0.980364112599129	1	1	1	1	0.638749698203534	1	1	0.89837354278996
respiratory syncytial virus infections	1	1	1	0.941204841520438	1	1	1	1	1	1	1	0.719867472002119	1	1.46441573342438e-26	1	1	1	0.000121285057074404	0.000121285057074404	0.000121285057074404	0.000121285057074404	0.000121285057074404	1.57006642612413e-156	1.57006642612413e-156	5.65025198072168e-09	5.65025198072168e-09	5.65025198072168e-09	2.57347991094898e-133	1	1	1.2783145138712e-71	1	3.92283426478078e-40	3.92283426478078e-40	3.92283426478078e-40	1	1	1	1	1	1	0.0830526651198408	1	1	1	1	1	0.941204841520438	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0830526651198408	1	0.00299211897956926	1	1	1	1	1	0.40603379287513	1	0.00287137039929333	2.80101374537658e-06	1	0.358126291333535	0.358126291333535	1	1	1	1	1	1	0.771321889283865	1	1	1	1	1	0.771321889283865	1	1	1	1.2783145138712e-71	1	0.000121285057074404	1	1	1	3.54275627818214e-07	1	1	2.58201759548439e-17	1	1	1	1	1	1	1	1	0.999989833006119	1	0.999989833006119	1	0.4628773305595	1	1	1	1	2.59748297417109e-145	1	1	1	1	1.2783145138712e-71	1	1	1	1	1	2.59748297417109e-145	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996333056159398	1	1.03276606194324e-224	1	1	0.00449532559215421	1	1	1
respiratory tract infections	0.981904253779861	1	1	1	1	4.13249766002884e-23	0.993217059635937	1	1	1	1	6.47692180422216e-05	1	6.15232846322771e-53	0.0067430477231461	1	1	0.0852889570495117	0.0852889570495117	0.0852889570495117	0.0852889570495117	0.0852889570495117	2.54353036905185e-181	2.54353036905185e-181	0.0652112179843243	0.0652112179843243	0.0652112179843243	3.90028851070496e-11	1	1	1	1	0.432513696297486	0.432513696297486	0.432513696297486	1	0.999999999999653	0.999026245453624	1	0.999999610613508	0.999999999124865	1	0.982121618634703	1	0.997705612167509	0.993099131660053	1	1	1	1	1	1	1	1	1	1	1	0.826617705713338	0.754721278366729	1	0.999976038159835	1	1	1	1	1	0.999999999392927	0.97848088739446	1	1	1	0.999999534676351	1	1	1	0.906216724174114	1.1846534253091e-207	1	5.64385367257617e-08	5.64385367257617e-08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.600851873966531	1	0.999999999392927	0.0852889570495117	1	1	0.242660315422861	0.984172435896485	1	1	8.39516345413446e-320	0.242660315422861	1	1	0.999999969498971	0.99999992806168	0.999999996364467	1	1	1	1	1	1	1	0.999999999999998	1	1	1	8.39516345413446e-320	1	1	1	1	1	1	1	1	1	1	8.39516345413446e-320	1	1	1	1	1	1	0.998980294061308	1	1	1	1	1	0.390042299574601	1	1	5.42233799760011e-116	1	1	1.27831971296185e-19	1	1	1
restless legs syndrome	1	1	1	1	1	1	1	1	0.933737526708727	1	1	1	0.708889608367609	1	1	1	1	1	1	1	1	1	0.99987423981845	0.99987423981845	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0787433303900055	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999658470394	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.890004750982448	1	1	1	1	1	1	1	1	1	1	0.999999964603224	1	0.999999964603224	1	1	1	1	1	1	1	1	1	1	1	1	1	0.900615767411763	0.94883918010934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999999612	1	1	1	1	1	1
retinal diseases	1	1	1	1	1	0.821024552997399	1	1	7.76324824309656e-07	1	0.999993587166538	0.999999989222892	3.45130778632642e-37	0.999997837446688	1	1	1	1	1	1	1	1	0.999989809842113	0.999989809842113	0.999999999607235	0.999999999607235	0.999999999607235	1	1	1	1	0.00429126079188646	1	1	1	0.812454043417888	0.54372151427767	0.00457639081372484	1	0.878111446281923	0.937754451653464	1	1	1	1	1	1	1	1	0.000938295561213928	0.000938295561213928	0.000938295561213928	0.000938295561213928	1	1	1	1	1	6.73425021068067e-14	1	1	1	1	1	1	1	0.99999997810025	1	5.6894656442521e-05	1	1	1	1	1	0.300636941710609	1	1	1	1	1	0.00480151871748571	0.00480151871748571	0.00480151871748571	0.802347403217613	0.999999999995479	0.983240383072936	1	1	0.999999999995479	0.999999999995479	0.983240383072936	1	1	1	1	1	1	0.99999997810025	1	1	0.999999999876448	0.00390276741245879	1	8.39516345413446e-320	0.500286650150859	1	0.00390276741245879	1	1	2.13837741508957e-156	1	0.998511143900555	1	1	0.999999989408412	1	0.999999989408412	1	0.999997616762847	0.999996555097986	1	0.999873244528045	1	1	1	2.99646097355875e-94	1	1	1	0.999999992940727	1	1	0.989772624043658	0.000938295561213928	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0740324799350273	1	1	1	0.999967419419006
rheumatic diseases	0.00019756965576864	1	1	1	1	1	1	1	1	1	1	0.993476482337969	0.999999999999895	1	1	0.998185353291316	1	4.93694979592595e-170	4.93694979592595e-170	4.93694979592595e-170	4.93694979592595e-170	4.93694979592595e-170	7.63208578030559e-259	7.63208578030559e-259	7.39476355316933e-103	7.39476355316933e-103	7.39476355316933e-103	0.995563940659215	8.39516345413446e-320	1	1	0.999992913831228	0.0944097256805373	0.0944097256805373	0.0944097256805373	0.999943410763557	0.999999994694182	0.91759239474218	0.798293742338856	0.999912764893418	0.999998555955973	1	0.698172484132955	0.311727219628151	1	1	1	1	0.980530296157357	0.848397244705887	0.848397244705887	0.848397244705887	0.848397244705887	1	0.999825999422353	1	0.999999224074218	1	0.909079021834484	1	0.997099363253247	1	1	1	1	1	0.999998673313995	1	1	1	1	0.999582016929002	1	1	1	8.39516345413446e-320	1.86372164799759e-76	1	0.937528882340943	0.937528882340943	1	1	1	1	6.34706796923358e-13	0.124939170052258	1.91640286924633e-31	1	6.34706796923358e-13	6.34706796923358e-13	0.124939170052258	1	1.91640286924633e-31	1	0.86846601148989	1	1	0.999998673313995	4.93694979592595e-170	0.86846601148989	0.999999999998538	1	0.285266575080353	1	1	2.56031406370425e-225	1	4.42012592051946e-11	1	0.998105479313068	0.999952247261429	0.999899551478228	0.959611513492422	1	8.74961635981977e-67	1	8.74961635981977e-67	1	0.99999479219939	0.999999961271056	1	0.999952543568863	0.99931595591635	1	0.999999999998664	1	8.53410278649217e-06	1	1	1	1	1	0.988851228660526	0.848397244705887	1	0.99996165141434	1	1	1	0.904305301258876	1	1	1	1	1	1	1	1	3.81455605205374e-05	8.39516345413446e-320	8.39516345413446e-320	0.613386422290397	1	1	1	1	0.999999999966797
rheumatic fever	1	1	1	1	1	1	1	1	0.999999997178897	1	1	0.745598991745242	1	1	1	1.1638230760452e-07	0.220061658006871	0.999965662245657	0.999965662245657	0.999965662245657	0.999965662245657	0.999965662245657	0.999997960820056	0.999997960820056	0.631614012169908	0.631614012169908	0.631614012169908	0.999999987092252	1	1	1	1	0.999999999999677	0.999999999999677	0.999999999999677	1	1	1	1	1	1	0.999999999105242	1	1	1	1	1	1	1	0.99710688341407	0.99710688341407	0.99710688341407	0.99710688341407	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999105242	1	1	1	1	1	1	1	1	1	0.00241907330062088	1	1	0.99960045395838	0.99960045395838	1	1	1	1	0.999994819161895	1	1	1	0.999994819161895	0.999994819161895	1	1	1	1	1	1	1	1	0.999965662245657	1	1	1	0.999999865428122	1	1	0.0318710870797748	1	0.99999998930091	1	1	1	1	1	1	1	1	1	1	1	1	1	0.992947070481552	1	0.999998361153712	0.967332536254777	1	1	1	1	1	0.689158573558971	0.909588704914074	1	0.99710688341407	0.999998361153712	1	1	1	1	0.0262210953693978	1	1	1	1	1	1	1	1	0.999999995547612	0.214322035995771	0.999999995408371	1	1	1	1	1	1
rheumatic heart disease	1	1	1	1	1	1	1	1	1	1	1	0.944334463332939	1	1	1	0.00423286164383164	0.0252210685476766	0.999966594061641	0.999966594061641	0.999966594061641	0.999966594061641	0.999966594061641	0.996913662078754	0.996913662078754	0.378062925161562	0.378062925161562	0.378062925161562	0.999785215674599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996510384913805	0.996510384913805	0.996510384913805	0.996510384913805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.54894560674469	0.999999999994242	1	0.985076886554517	0.985076886554517	1	1	1	1	1	1	0.999999999999997	1	1	1	1	1	0.999999999999997	1	1	1	1	1	0.999966594061641	1	1	1	0.999981307800662	1	1	0.783741471605525	1	0.999970715271129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.700718080128567	1	1	1	1	1	0.135332869025814	0.390981776314529	1	0.996510384913805	1	1	1	1	1	0.00909937440041703	1	1	1	1	1	1	1	1	1	1	0.999981729096178	1	1	1	1	1	1
rhinitis	0.308034217796287	1	1	1	1	1	1	1	1	1	1	8.39516345413446e-320	0.999961861992455	0.00378622276788623	1	1	1	0.969111689239845	0.969111689239845	0.969111689239845	0.969111689239845	0.969111689239845	5.77434703428785e-201	5.77434703428785e-201	1.63148403121904e-49	1.63148403121904e-49	1.63148403121904e-49	0.999989370726195	1	1	0.999999781728768	0.959188538012399	9.31741684379635e-08	9.31741684379635e-08	9.31741684379635e-08	1	1	0.572876359670667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.92706812088519e-07	2.48823422855363e-07	1	0.999999988354107	0.999999988354107	0.0982463964588439	1	1	1	1.31489584274891e-06	0.999999877465913	1	8.39516345413446e-320	8.39516345413446e-320	1	1	1	1	0.999999972356349	1	0.999999998833348	1	0.999999972356349	0.999999972356349	1	1	0.999999998833348	1	1	1	0.999999781728768	5.92706812088519e-07	0.969111689239845	1	1	0.0251863638262271	0.999595495616483	1	1	1.62608615184508e-55	0.0251863638262271	0.999990821903263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.36963632576403e-148	0.999993785122527	1	1	1	0.999999781728768	1	1	1	1	1	1.36963632576403e-148	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999924203	1	2.31285915254774e-140	1	1	1	1	1	1
rhinitis, allergic, seasonal	1	1	1	1	1	1	1	1	1	1	1	1.72261928371497e-272	1	0.22797838775186	1	1	1	0.767219384640279	0.767219384640279	0.767219384640279	0.767219384640279	0.767219384640279	1.88449698575562e-117	1.88449698575562e-117	2.73581740879681e-28	2.73581740879681e-28	2.73581740879681e-28	0.997341582065002	1	1	0.999999999999894	0.770483956778909	0.000576051146065815	0.000576051146065815	0.000576051146065815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000384871996628382	0.715324318482255	1	1	1	0.10230238648868	1	1	1	2.05680478893943e-06	0.999986617500643	1	7.63145399284242e-215	7.63145399284242e-215	1	1	1	1	1	1	0.999498530386053	1	1	1	1	1	0.999498530386053	1	1	1	0.999999999999894	0.000384871996628382	0.767219384640279	1	1	1	0.974143762446172	1	1	1.29307483202079e-19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.50035816427898e-29	1	1	1	1	0.999999999999894	1	1	1	1	1	4.50035816427898e-29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.31407005296632e-92	1	1	1	1	1	1
sarcoidosis	1	1	1	1	1	1	1	1	0.999999994558935	1	1	0.217934599007756	1	0.311026359971478	1	1	0.999999997753377	7.02244584361508e-51	7.02244584361508e-51	7.02244584361508e-51	7.02244584361508e-51	7.02244584361508e-51	1.12624414324202e-76	1.12624414324202e-76	8.71461347114049e-28	8.71461347114049e-28	8.71461347114049e-28	0.00121002067773311	0.999954893337854	1	1	1	0.058252496547857	0.058252496547857	0.058252496547857	1	1	1	1	1	1	0.999999999935645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999935645	1.15014800405887e-06	1	1	0.999999130768592	0.999999130768592	1	1	0.999968861098094	1	3.50280021643698e-12	2.79716408158426e-284	1	0.00925281190382134	0.00925281190382134	0.996929237045524	0.996929237045524	0.996929237045524	1	1	1	1.53503049067497e-09	1	1	1	1	1	1.53503049067497e-09	1	1	1	1	1.15014800405887e-06	7.02244584361508e-51	1	1	1	0.177023392717979	1	1	6.10012909491727e-09	1	1	1	0.713777964777119	1	1	1	1	1	1	1	1	1	1	1	0.996228267665258	1	0.0527448530235394	1	1	1	1	1	1	0.999999485663856	0.999999987624478	1	1	0.0527448530235394	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999988749	0.237903131008475	1.67175743766917e-178	1	1	1	1	1	1
sarcoidosis, pulmonary	1	1	1	1	1	1	1	1	1	1	1	0.493851985346319	1	0.284721791649093	1	1	1	4.54965902045591e-05	4.54965902045591e-05	4.54965902045591e-05	4.54965902045591e-05	4.54965902045591e-05	1.36879540250053e-58	1.36879540250053e-58	8.78833353007615e-07	8.78833353007615e-07	8.78833353007615e-07	5.32917603377733e-14	1	1	0.999984123535185	1	0.0957774610858913	0.0957774610858913	0.0957774610858913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.41267799835016	1	1	1	1	1	1	1	1	0.989598811238585	2.98288148343895e-92	1	0.26321813117782	0.26321813117782	1	1	1	1	1	1	0.325441953564629	1	1	1	1	1	0.325441953564629	1	1	1	0.999984123535185	0.41267799835016	4.54965902045591e-05	1	1	1	0.00510974306145037	1	1	1.10956573324942e-07	1	1	1	0.138362453999875	1	1	1	1	0.942261985690437	1	0.942261985690437	1	1	1	1	1	1	2.84440277028533e-06	1	1	1	1	0.999984123535185	1	1	1	1	1	2.84440277028533e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.91129788855901e-86	1	1	1	1	1	1
schistosomiasis mansoni	1	1	1	0.944947935313895	1	1	1	1	1	1	1	1.17177013635567e-06	1	1	1	1	0.997185503552349	2.59940000394806e-05	2.59940000394806e-05	2.59940000394806e-05	2.59940000394806e-05	2.59940000394806e-05	4.78185545459611e-287	4.78185545459611e-287	3.86900834303777e-14	3.86900834303777e-14	3.86900834303777e-14	5.54963459591279e-08	1	1	0.983183320353951	1	7.19637411041991e-11	7.19637411041991e-11	7.19637411041991e-11	1	1	1	1	1	1	0.443190397982449	1	1	1	1	1	0.944947935313895	1	0.921957317463396	0.921957317463396	0.921957317463396	0.921957317463396	1	1	1	1	1	1	1	1	1	1	1	0.00250375494432344	0.443190397982449	0.00392374439278835	1	1	0.188930668572875	0.188930668572875	1	1	1	1	3.24399197456938e-26	7.15714351815979e-43	1	2.18806766997154e-14	2.18806766997154e-14	1	1	1	1	1	1	0.00282837732759904	1	1	1	1	1	0.00282837732759904	1	1	1	0.983183320353951	0.00392374439278835	2.59940000394806e-05	1	1	1	0.000162915976881193	1	1	0.0375393008472963	1	1	1	0.247803873070134	1	1	1	1	0.249569465187054	1	0.249569465187054	1	1	1	1	1	1	0.967137616443565	1	1	1	1	0.983183320353951	1	0.999289317281393	0.99984495754169	1	0.921957317463396	0.967137616443565	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978293506322831	1	6.46367143972575e-311	1	1	1	1	1	1
schizophrenia	1	1	1	1	1	1	1	1	0.582801579067854	0.903283701695945	0.0329859088322533	0.999998449002466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999958626931487	1	1	1	1	1	1	1	0.999548319961398	0.999983519593178	1	1	1	1	1	1	1	0.973176042073375	0.999999978051642	0.999999978051642	0.999999978051642	0.999999978051642	1	1	1	1	1	1	1	1	1	1	0.956370573150957	1	1	1	1	1	1	1	1	1	0.999999999999999	1	1	1	1	1	1	1	1	1	0.52077034092105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.86339986116499e-10	0.501924978795955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999999972115	1	1	1	1	1	1	1	1	0.999999978051642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
