acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
depression	0	0	0	2.92846427829195e-05	0	0	0	0	0.000910135784543253	0	0.000842373179108887	0	9.87483835279593e-05	0	0	0	2.05796460039455e-05	0.00051377449333265	0.00051377449333265	0.00051377449333265	0.00051377449333265	0.00051377449333265	0.000732633332107503	0.000732633332107503	0.000333961881360713	0.000333961881360713	0.000333961881360713	0.00022233616332627	0	0	0.000145969896064244	0	0	0	0	0	5.78533756822746e-05	0	0	7.53640079035327e-05	6.30268549440707e-05	2.15783403155323e-05	0	0	0	0	0	2.92846427829195e-05	0	0.000156116638295268	0.000156116638295268	0.000156116638295268	0.000156116638295268	0	0	0	0	0	0	0	0	0	0	0	0	2.15783403155323e-05	0	0	0	0	0	0	0	0	0	0.000312020679537861	0.000113863738656354	0	2.23746391752627e-05	2.23746391752627e-05	0	0	0	0	2.82295567743253e-05	0	0.00035330531451607	0	2.82295567743253e-05	2.82295567743253e-05	0	0	0.00035330531451607	0	0	0	0.000145969896064244	0	0.00051377449333265	0	0	0	0.00201535027483097	0.00322529869555239	5.86760517943698e-05	0.000446344447132775	0	0	0	0	0	0	0	0	0.000159147768580002	0	0.000159147768580002	0	0	0	0	0	0	0	6.80223180508882e-05	0	0	0	0.000145969896064244	4.53928039454121e-05	1.85246658491994e-05	1.68417687933204e-05	0	0.000156116638295268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08190698103003e-05	0	0.000980741642317107	0	0	0	0	0	0
depressive disorder, major	0	0	0	0	0	0	0	0	0.00137843341053099	0	0.00125926629860218	0	0	0	0	0	4.25971068101664e-05	0.000322255844507932	0.000322255844507932	0.000322255844507932	0.000322255844507932	0.000322255844507932	0.000303290545371754	0.000303290545371754	9.87508998531783e-05	9.87508998531783e-05	9.87508998531783e-05	9.86155790097091e-05	0	0	0.000120855242165495	0	0	0	0	0	0	0	0	0	0	4.46642700768819e-05	0	0	0	0	0	0	0	6.46281001629733e-05	6.46281001629733e-05	6.46281001629733e-05	6.46281001629733e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.46642700768819e-05	0	0	0	0	0	0	0	0	0	0.000180835467189178	3.92804443479387e-05	0	0	0	0	0	0	0	0	0	0.000187511438718788	0	0	0	0	0	0.000187511438718788	0	0	0	0.000120855242165495	0	0.000322255844507932	0	0	0	0.00108150122969379	0.0026156534875402	0.000121451556795702	0.000163036435740734	0	0	0	0	0	0	0	0	7.32032297618754e-05	0	7.32032297618754e-05	0	0	0	0	0	0	0	0	0	0	0	0.000120855242165495	9.39570154756282e-05	3.83435735313281e-05	3.48602023583717e-05	0	6.46281001629733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440070721194285	0	0	0	0	0	0
dermatitis and eczema	0	0	0	0	0	0	0	0	0	0	0	0.00247823582030253	9.82527991956921e-05	0	0	0	0	0.000743557869137001	0.000743557869137001	0.000743557869137001	0.000743557869137001	0.000743557869137001	0.00149436081724476	0.00149436081724476	0.0010680616317978	0.0010680616317978	0.0010680616317978	0.00028442614401663	0	0	0.00109799416283224	0	0.00153512880917987	0.00153512880917987	0.00153512880917987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186399770797525	0.000186399770797525	0.000186399770797525	0.000186399770797525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028032129573038	0	0	0.00220496219991746	0.00220496219991746	0	0	0	0	0.00134116453970653	0.00053813840377299	0	0.00120216682012216	0.00120216682012216	0.000110422080004596	0.000110422080004596	0.000110422080004596	0	0	0	0.000703064392179942	0	0	0	0	0	0.000703064392179942	0	0	0	0.00109799416283224	0.0028032129573038	0.000743557869137001	0	0	0	0.000167102993476584	0.000173607699741247	0	0.00109719909884186	0	0	0	0	0	0	0	0	7.91745302053784e-05	0	7.91745302053784e-05	0	0	0	0	0	0	8.05424900070307e-05	0	0	0	0	0.00109799416283224	0	0	0	0	0.000186399770797525	8.05424900070307e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2143758077823e-05	0	0.00264085453871575	0	0	0	0	0	0
diabetes	0.00186609621074359	0	0.000604986168066321	0.0140070669196058	0.00146009925988591	0	0.000131839553532251	0.000162688474452367	0.000775259128063786	0.00010675698792127	0.000355302897138961	0.000331756591580788	0.00606436856996303	6.30545890427475e-05	0	0.000863546930999435	0.00484357821447662	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.0105189028265305	0.0105189028265305	0.00763064774779005	0.00763064774779005	0.00763064774779005	0.00589198334135278	0.000250841888223352	0	0.0198328895423785	0.000499853920709091	0.00370935978103332	0.00370935978103332	0.00370935978103332	0.00291404192350437	0.00342602107813305	0.00161544359446778	0.000967425212355835	0.00106806450396354	0.00140363366846008	0.00437963456800294	9.80680083028161e-05	0.000143741979996781	0	0.000295958985658197	0.000175640492824344	0.0140070669196058	0.000556530797561164	0.00270240702482636	0.00270240702482636	0.00270240702482636	0.00270240702482636	0	0.000391825160228053	0	0.000493228546084098	0	0	0	0.0005932646857148	0	0	5.98188354902935e-05	0.000196579262406185	0.00437963456800294	0.000775538669503403	0.000861500061930402	0.000100196864311184	0.00127637302681826	0.00127637302681826	0.000344718914481055	0.000145633403172865	0.00883479858832803	0	0.00387870906351211	0.00607053170434768	7.56063964636176e-05	0.00113248251277223	0.00113248251277223	7.48954073810094e-05	7.48954073810094e-05	7.48954073810094e-05	0.000338567906292763	0.00272905878647005	0.000788345913415522	0.00537388834980552	0.000137659478382772	0.00272905878647005	0.00272905878647005	0.000788345913415522	0.000162688474452367	0.00537388834980552	0.000623427371576362	0.000650082671330885	0	0.0198328895423785	0.000775538669503403	0.00532697624229173	0.000650082671330885	0.00119198973670946	0	0.00259737670663773	0.00784121190222888	0.000415780754617716	0.00413292065853001	0	0.00129163116566597	0.00999709341213163	0.00723551409265527	0.000630614222888601	0.00392725518586892	0	0.000286561055653659	0.00545963165933824	0.000218631165797226	0.00545963165933824	8.27230513104517e-05	0.0124049868782654	0.0030179128821593	0.00357357288704192	0.0159434023980722	0.0025111244647156	0.000286802953282609	0.000447579559105649	0.0011162512611087	0.000887876956974591	0	0.0198328895423785	0.000987940819810242	0.00405050892879656	0.00619722945006957	0.000159568628839736	0.00270240702482636	0.000286802953282609	0.00201527908311266	0	0	0.000329177322432885	0.000898958131446623	0.000344403526570119	0	0	0	0	0	0	0	0.00249738288824102	0	0.0145239825491539	0	0	8.74785832274373e-05	0	0.000131929088044121	0.00259778566338098
diabetes mellitus	0.00186609621074359	0	0.000604986168066321	0.0140070669196058	0.00146009925988591	0	0.000131839553532251	0.000162688474452367	0.000775259128063786	0.00010675698792127	0.000355302897138961	0.000331756591580788	0.00606436856996303	6.30545890427475e-05	0	0.000863546930999435	0.00484357821447662	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.00532697624229173	0.0105189028265305	0.0105189028265305	0.00763064774779005	0.00763064774779005	0.00763064774779005	0.00589198334135278	0.000250841888223352	0	0.0198328895423785	0.000499853920709091	0.00370935978103332	0.00370935978103332	0.00370935978103332	0.00291404192350437	0.00342602107813305	0.00161544359446778	0.000967425212355835	0.00106806450396354	0.00140363366846008	0.00437963456800294	9.80680083028161e-05	0.000143741979996781	0	0.000295958985658197	0.000175640492824344	0.0140070669196058	0.000556530797561164	0.00270240702482636	0.00270240702482636	0.00270240702482636	0.00270240702482636	0	0.000391825160228053	0	0.000493228546084098	0	0	0	0.0005932646857148	0	0	5.98188354902935e-05	0.000196579262406185	0.00437963456800294	0.000775538669503403	0.000861500061930402	0.000100196864311184	0.00127637302681826	0.00127637302681826	0.000344718914481055	0.000145633403172865	0.00883479858832803	0	0.00387870906351211	0.00607053170434768	7.56063964636176e-05	0.00113248251277223	0.00113248251277223	7.48954073810094e-05	7.48954073810094e-05	7.48954073810094e-05	0.000338567906292763	0.00272905878647005	0.000788345913415522	0.00537388834980552	0.000137659478382772	0.00272905878647005	0.00272905878647005	0.000788345913415522	0.000162688474452367	0.00537388834980552	0.000623427371576362	0.000650082671330885	0	0.0198328895423785	0.000775538669503403	0.00532697624229173	0.000650082671330885	0.00119198973670946	0	0.00259737670663773	0.00784121190222888	0.000415780754617716	0.00413292065853001	0	0.00129163116566597	0.00999709341213163	0.00723551409265527	0.000630614222888601	0.00392725518586892	0	0.000286561055653659	0.00545963165933824	0.000218631165797226	0.00545963165933824	8.27230513104517e-05	0.0124049868782654	0.0030179128821593	0.00357357288704192	0.0159434023980722	0.0025111244647156	0.000286802953282609	0.000447579559105649	0.0011162512611087	0.000887876956974591	0	0.0198328895423785	0.000987940819810242	0.00405050892879656	0.00619722945006957	0.000159568628839736	0.00270240702482636	0.000286802953282609	0.00201527908311266	0	0	0.000329177322432885	0.000898958131446623	0.000344403526570119	0	0	0	0	0	0	0	0.00249738288824102	0	0.0145239825491539	0	0	8.74785832274373e-05	0	0.000131929088044121	0.00259778566338098
diabetes mellitus, type 1	0.00133658018354063	0	0	0.00110941152282609	0.000220777321037459	0	0.000149513037753506	0	0.000152901725161807	0	5.37243076154404e-05	0.000250819699516346	0.00117141083268582	0	0	0.000139901137879101	0.00103951169135315	0.00362821854905587	0.00362821854905587	0.00362821854905587	0.00362821854905587	0.00362821854905587	0.0194144011155384	0.0194144011155384	0.0141852640608913	0.0141852640608913	0.0141852640608913	0.0105560013430502	0.000113787195721728	0	0.0114552389949511	0.000302325773476103	0.00611487239255136	0.00611487239255136	0.00611487239255136	0.00059188261061302	0.000664152032839108	0	0	0.000605620863488499	0.000651188837415527	0.000916555069472103	0	0	0	0.000335633167821512	9.95928116074306e-05	0.00110941152282609	0.00025245416240399	0.00154129739287446	0.00154129739287446	0.00154129739287446	0.00154129739287446	0	0.000444350488183498	0	0.000447477839577112	0	0	0	0.000366978316969885	0	0	0	0.00011146564856389	0.000916555069472103	0.000283710301445581	0.000706756341377931	0	0.000116967646609893	0.000116967646609893	0.000173746448936663	0.000330311987918399	0.00148983339961421	0	0.00560220412158686	0.00371447443901283	0	0.00025685903228712	0.00025685903228712	0	0	0	0.00010970112599412	0.00155555044151185	0.000766308023594215	0.00360872542709585	0	0.00155555044151185	0.00155555044151185	0.000766308023594215	0	0.00360872542709585	0.000282799865884752	0.000552921140000398	0	0.0114552389949511	0.000283710301445581	0.00362821854905587	0.000552921140000398	0.000270355901141362	0	0.00445583314834865	0.00237938639801716	0.000202078886246269	0.00224551669953884	0	0.000554240386580052	0.00843701098703141	0.000643565197965913	0.000330069200683891	0.000607324830351635	0	0	0.00174580324808325	0	0.00174580324808325	0.000187624644688124	0.00215325187649875	0.000218455728434979	0.000522918833522314	0.00401228193627869	0.000223352797404155	0.00015488082956065	0.000195222665398276	0	0.0015103492551968	0	0.0114552389949511	0.000781658528851826	0.000871912775683373	0.00148873441412169	0	0.00154129739287446	0.00015488082956065	0.000217660308317084	0	0	0.000248869680951331	0.000226548031628495	0	0	0	0	0	0	0	0	0.00152960782649069	0	0.0256748655965002	0	0	9.92053474567291e-05	0	0	0.000264811375907086
diabetes mellitus, type 2	0.00113355308032303	0	0.000581869550183037	0.0171071170294004	0.00224689381521005	0	0	0	0.000172901183361593	0	0	8.50880318274027e-05	0.00269199142180544	0	0	0.000296625237558619	0.00176321883905793	0.00397141741830403	0.00397141741830403	0.00397141741830403	0.00397141741830403	0.00397141741830403	0.000951066874114702	0.000951066874114702	0.000510948571492803	0.000510948571492803	0.000510948571492803	0.00032470353096716	0	0	0.0139048205368529	0.000192301769099847	0.000375539426603413	0.000375539426603413	0.000375539426603413	0.00108761334102996	0.00163347445705535	0.000497189515939342	0.000930459740837431	0.000293501025450413	0.00061363663742106	0.00342445361309621	0.000188641628157854	0	0	0.000142325172828319	0	0.0171071170294004	0.0001070531334212	0.000851182846902948	0.000851182846902948	0.000851182846902948	0.000851182846902948	0	0.000301482766736314	0	0.000379505763795811	0	0	0	0.000518723588672661	0	0	0	9.45339687328695e-05	0.00342445361309621	0.000144368750973587	0.000528882132311737	0	0.000446400949119994	0.000446400949119994	0.000294708577626247	0	0.00300087678444736	0	0.000850603283550463	0.00275299931130321	7.2717464007248e-05	0.000152489424570543	0.000152489424570543	3.60168209653894e-05	3.60168209653894e-05	3.60168209653894e-05	9.3037477898355e-05	0.000687115449051673	0.000433270337397144	0.00297235795396696	0.000132399487778428	0.000687115449051673	0.000687115449051673	0.000433270337397144	0	0.00297235795396696	0	0	0	0.0139048205368529	0.000144368750973587	0.00397141741830403	0	0.001100585874175	0	0.000490541994745855	0.00197677379608136	0.000171383016741953	0.00232620643245209	0	0.0005372011818426	0.00111803521858931	0.0014554863155519	9.33105158379781e-05	0.00360550349672742	0	0.000551223024110172	0.00302148755827591	0.0004205544682287	0.00302148755827591	0	0.00420019558344539	0.000802846241501235	0.000886974476799324	0.00400584502255782	0.000662988940842639	7.88126190677395e-05	0.000165568258781806	0	0.000426975518484957	0	0.0139048205368529	0	0.00293983957853461	0.00391896375720279	0.000204628648140427	0.000851182846902948	7.88126190677395e-05	0.00101528687764033	0	0	0.000211066269659995	0	0.000662487625881849	0	0	0	0	0	0	0	0.00068916923767617	0	0.00149572668499267	0	0	0	0	0	0.00140366508946026
diabetes, gestational	0.00065884387737822	0	0.00101458290015409	0.000497150045730599	0	0	0.000442199057229051	0	0	0	0	0	0.000447039892780766	0	0	0	6.98739747506735e-05	0.000211444376659216	0.000211444376659216	0.000211444376659216	0.000211444376659216	0.000211444376659216	0.000290209090230519	0.000290209090230519	0.000242978399226651	0.000242978399226651	0.000242978399226651	5.39212088468484e-05	0	0	0.00176437479608666	0	0	0	0	0	0.000196429292850298	0	0	0.000255883059618781	0.000213994782521139	0.000146529673647435	0	0	0	0	0	0.000497150045730599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146529673647435	0	0	0	0	0	0	0	0.0002203162127653	0	0.00012712828051291	9.66502533421372e-05	0	7.59685065762549e-05	7.59685065762549e-05	0	0	0	0	0	0	0.000153791777372214	0	0	0	0	0	0.000153791777372214	0	0	0	0.00176437479608666	0	0.000211444376659216	0	0.000159920668320736	0	6.33584190464406e-05	0.000161569791261573	0	0.000133718046217977	0	0	0	0	0.0019524222309414	0.000299370176951885	0	0	6.00392962231448e-05	0	6.00392962231448e-05	0	0.000212281587405601	0	0	0	0	0	0	0	0	0	0.00176437479608666	0	0	5.7182777934836e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256146727690447	0	0	0	0	0.000884998724452258	0
diabetic nephropathies	0	0	0	0.000655982863753393	0	0	0	0	4.52045564160772e-05	0	0	0	0.000804358887760801	0	0	0.000124083012272819	4.19080813752201e-05	0.000887721032400149	0.000887721032400149	0.000887721032400149	0.000887721032400149	0.000887721032400149	0.000348115481124593	0.000348115481124593	0.000194307128198458	0.000194307128198458	0.000194307128198458	0.000226381008292007	6.72811206412065e-05	0	0.00536240622393677	0	3.74033479510448e-05	3.74033479510448e-05	3.74033479510448e-05	0	0.000117811743479898	0.000519955528025717	0	0.000153470131380222	0.000128346938781839	0.000175767229759374	0	0	0	0	0	0.000655982863753393	0.00022391006539896	0.00165315057695053	0.00165315057695053	0.00165315057695053	0.00165315057695053	0	0	0	0	0	0	0	0	0	0	0	0	0.000175767229759374	0	0	0	0	0	0	0	0.0262955260718032	0	0.000279573454838803	0.0020095434980424	0	0.000318943649168128	0.000318943649168128	0	0	0	0	0.000459889956224906	0.000226554764166324	0.000737913461365512	0	0.000459889956224906	0.000459889956224906	0.000226554764166324	0	0.000737913461365512	0	0	0	0.00536240622393677	0	0.000887721032400149	0	9.59150872049167e-05	0	7.6000536413679e-05	0.000592192187795632	0	0.000454464557073327	0	0.000280899652151038	0.000935383508776766	0.001522132167866	0	0	0	0	0.00441117219678797	0	0.00441117219678797	0	0.0409968537059191	0.00839608093172597	0.0120586506339673	0.0497306923857586	0.00693346809937768	5.49476013320385e-05	6.92598123325637e-05	0	0	0	0.00536240622393677	0	7.54467014357943e-05	0.000102888973448493	0	0.00165315057695053	5.49476013320385e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033916512328703	0	0.000530715844244578	0	0	0	0	0	0
diabetic neuropathies	0	0	0	0.000126725206930012	0	0	0	0	0.000192121251660513	0	0.000101257012104508	0	0.000356099879987942	0	0	0	0.00022263886892258	0.00043792025668822	0.00043792025668822	0.00043792025668822	0.00043792025668822	0.00043792025668822	0.000158518427735952	0.000158518427735952	0.000103226675681886	0.000103226675681886	0.000103226675681886	0.000171808702616919	0	0	0.00106119613300317	0.000284904597780023	0.000278190132591638	0.000278190132591638	0.000278190132591638	0.000185925351507201	0.000125176206848119	0	0	0	0	4.66886289507172e-05	0	0	0	0	0	0.000126725206930012	0.000475813562109593	0.000878244869564953	0.000878244869564953	0.000878244869564953	0.000878244869564953	0	0	0	0.00014056414755772	0	0	0	0	0	0	0	0	4.66886289507172e-05	0.000748613098685137	0	0	0.0015431852831635	0.0015431852831635	0	0	0.000350995864986915	0	5.40090387634041e-05	0.000595381415085009	0	0.000193646260293351	0.000193646260293351	0	0	0	0.000206759449040761	0.000366478408183499	0	0.000725237696569584	0	0.000366478408183499	0.000366478408183499	0	0	0.000725237696569584	0	0.000347373129289482	0	0.00106119613300317	0.000748613098685137	0.00043792025668822	0.000347373129289482	0	0	4.03756815139142e-05	0.0155243360840392	0.000253912429821906	0.0005680862757221	0	4.97431352803729e-05	0	0.000606480492098013	0	0.000190776144690632	0	0	0.000994774112372635	0	0.000994774112372635	0	0.000405834641710723	0	0	0.00105295865173813	0	0	0	0	0	0	0.00106119613300317	0	0.000400814537921963	0.000364402026553963	0	0.000878244869564953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000405412293129547	0	0.000252267081202613	0	0	0	0	0	0
diabetic retinopathy	0	0	0	0.000122053743970904	0	0	0	0	0.000832675943746657	0	0	0	0.00459583811368509	0	0	0	0	0.000421777231099853	0.000421777231099853	0.000421777231099853	0.000421777231099853	0.000421777231099853	0.000152674973371631	0.000152674973371631	4.97107187664834e-05	4.97107187664834e-05	4.97107187664834e-05	6.61901318898925e-05	0	0	0.00217799811950694	0.000548804356701996	0	0	0	0.000179071597516452	0.000120561844577039	0.00133023236277597	0	0.000157052612754492	0.000131342964871706	4.49675490958208e-05	0	0	0	0	0	0.000122053743970904	0	6.50669374434117e-05	6.50669374434117e-05	6.50669374434117e-05	6.50669374434117e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.49675490958208e-05	0	0	0	0	0	0	0	6.76114255052962e-05	0	0.000312108642741476	0.000810716906085403	0	9.32539454751926e-05	9.32539454751926e-05	0	0	0	0	0.000176484469376312	0.000231843273504126	0.000604110968313668	0	0.000176484469376312	0.000176484469376312	0.000231843273504126	0	0.000604110968313668	0	0	0	0.00217799811950694	0	0.000421777231099853	0	0	0	3.8887315424718e-05	0.00377933513799787	0	0.00082071742311689	0	0	0	0.0229755377715756	0	0.000183743576230153	0	0	0.000368501469141168	0	0.000368501469141168	0	0.000130291462011554	0.000132185725939661	0	0.000829753777872768	0	0	7.08765568119969e-05	0.00417806307928321	0	0	0.00217799811950694	0	0	0	0	6.50669374434117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260311737640951	0	0.00045735110851432	0	0	0	0	0	0.000240352708158284
diarrhea	0	0	0	0	0	0	0	0	0	0	0	0	4.45036955596328e-05	8.4216768946024e-05	0	0	0.000111297453316828	0.000126298207188228	0.000126298207188228	0.000126298207188228	0.000126298207188228	0.000126298207188228	0.00145279866118282	0.00145279866118282	0.000548283429088056	0.000548283429088056	0.000548283429088056	0.000365021401670513	0	0	0.00431025801833894	0	0.000149001000613785	0.000149001000613785	0.000149001000613785	0	0	0	0	0.000101894635964637	8.52143963567124e-05	0.000204222417920053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204222417920053	0	0.00768721413440826	0	6.88785966818592e-05	6.88785966818592e-05	0	0	0.000219329098322029	0	0.00116433994227032	0.000654277077633046	0	0.00214783900390547	0.00214783900390547	5.00157824694465e-05	5.00157824694465e-05	5.00157824694465e-05	0	3.81672961799593e-05	0	0.000465432274677045	0	3.81672961799593e-05	3.81672961799593e-05	0	0	0.000465432274677045	0	0.000217065335602184	0	0.00431025801833894	0	0.000126298207188228	0.000217065335602184	0	0	7.56894542411293e-05	0.000421773658896473	0	0.00143768444406878	0	0	0	0	0	0	0	0	0.000191264939268572	0	0.000191264939268572	0	8.45321886603754e-05	8.57611738392282e-05	0	5.98153826385374e-05	0	0.000547226921405332	0.000321889498027795	0	0	0	0.00431025801833894	0	0.000175321734459873	0.000159394406368993	0	0	0.000547226921405332	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62961444980016e-05	0	0.00180817527067207	0	0	0	0	0	0
disorder of artery	0	0	0	0.000171237389058687	0	0	0	0	0.000454306598107224	0	0.000547294000829235	0	0.0061591018407618	0	0	0.000178148069442058	0.00018050441364047	0.00259455048854041	0.00259455048854041	0.00259455048854041	0.00259455048854041	0.00259455048854041	0.000464095595015005	0.000464095595015005	0.000244098762930318	0.000244098762930318	0.000244098762930318	0.000232156445954194	9.65966374653748e-05	0	0.00199727480100332	0	0.000510155854600206	0.000510155854600206	0.000510155854600206	0.0013817735940429	0.00701948858571102	0.000373254452067321	0.00104778428427083	0.000440679302051318	0.000921349302534268	3.15439963126909e-05	0	0	0	0	0	0.000171237389058687	0	4.56433867547348e-05	4.56433867547348e-05	4.56433867547348e-05	4.56433867547348e-05	0	0.000113165886747732	0	9.49686262352574e-05	0	0	0.00129214928482097	0	0	0	0	0	3.15439963126909e-05	0	0	0	3.72362239983005e-05	3.72362239983005e-05	0	0	0	0	0.000127714463941765	0.00500737446759709	0	0.000392496656548277	0.000392496656548277	0	0	0	0.00013969181457524	0.000536470798175531	0	0.00192022553507749	0.000198792197664765	0.000536470798175531	0.000536470798175531	0	0	0.00192022553507749	0	0	0	0.00199727480100332	0	0.00259455048854041	0	0.000619681073687917	0	0.000136394061832665	0.00169271130970322	0	0.000825198348017562	0	3.36076965875792e-05	0	0.000136584423491014	0	0.000257786195050744	0	0	0.000749643392421014	0	0.000749643392421014	0	0	0	0	0	0	0	0	0	0	0	0.00199727480100332	0	8.12400744491498e-05	0.000246199051895242	0	4.56433867547348e-05	0	0.00540472653775006	0	0	0.0310568883132352	0.000288482960770426	0.00397878793293104	0	0	0.000807199258928653	0	0	0	0	0.000456511009461458	0	0.000862215259585147	0	0	0	0	0	0.0168603472778436
